index,label
1231,1
1232,1
1233,1
1234,0
1235,1
1236,0
1237,1
1238,1
1239,0
1240,0
1241,1
1242,1
1243,1
1244,0
1245,0
1246,1
1247,1
1248,0
1249,0
1250,0
1251,0
1252,1
1253,1
1254,0
1255,1
1256,0
1257,1
1258,1
1259,1
1260,1
1261,1
1262,1
1263,0
1264,0
1265,1
1266,0
1267,1
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,1
1277,1
1278,0
1279,1
1280,0
1281,0
1282,0
1283,1
1284,0
1285,0
1286,1
1287,0
1288,1
1289,1
1290,0
1291,0
1292,0
1293,1
1294,1
1295,0
1296,1
1297,1
1298,1
1299,0
1300,0
1301,1
1302,0
1303,0
1304,0
1305,0
1306,0
1307,1
1308,0
1309,0
1310,0
1311,1
1312,0
1313,1
1314,1
1315,1
1316,1
1317,1
1318,0
1319,0
1320,1
1321,1
1322,1
1323,1
1324,0
1325,1
1326,0
1327,1
1328,1
1329,0
1330,1
1331,1
1332,1
1333,0
1334,0
1335,0
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,0
1344,1
1345,0
1346,1
1347,1
1348,0
1349,0
1350,1
1351,1
1352,0
1353,0
1354,1
1355,1
1356,0
1357,1
1358,0
1359,1
1360,1
1361,0
1362,1
1363,0
1364,1
1365,0
1366,1
1367,0
1368,1
1369,0
1370,1
1371,1
1372,0
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,1
1383,0
1384,1
1385,0
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,1
1394,1
1395,1
1396,1
1397,0
1398,0
1399,0
1400,1
1401,0
1402,1
1403,1
1404,1
1405,1
1406,0
1407,0
1408,0
1409,0
1410,1
1411,1
1412,1
1413,0
1414,1
1415,1
1416,0
1417,0
1418,1
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,1
1426,1
1427,0
1428,0
1429,0
1430,1
1431,0
1432,0
1433,0
1434,0
1435,0
1436,1
1437,1
1438,1
1439,1
1440,1
1441,0
1442,1
1443,0
1444,1
1445,0
1446,1
1447,0
1448,0
1449,1
1450,0
1451,1
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,1
1459,1
1460,0
1461,0
1462,0
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,0
1477,1
1478,1
1479,1
1480,1
1481,1
1482,0
1483,1
1484,0
1485,0
1486,1
1487,0
1488,1
1489,0
1490,1
1491,0
1492,1
1493,1
1494,1
1495,1
1496,1
1497,1
1498,0
1499,0
1500,1
1501,0
1502,1
1503,1
1504,1
1505,0
1506,0
1507,1
1508,0
1509,1
1510,0
1511,1
1512,1
1513,1
1514,0
1515,1
1516,0
1517,1
1518,0
1519,0
1520,0
1521,0
1522,0
1523,1
1524,1
1525,0
1526,1
1527,0
1528,0
1529,1
1530,0
1531,1
1532,1
1533,1
1534,0
1535,0
1536,1
1537,0
1538,1
1539,0
1540,1
1541,1
1542,1
1543,0
1544,1
1545,1
1546,0
1547,1
1548,1
1549,1
1550,1
1551,0
1552,0
1553,1
1554,0
1555,1
1556,1
1557,1
1558,0
1559,1
1560,0
1561,1
1562,1
1563,0
1564,1
1565,0
1566,1
1567,1
1568,1
1569,1
1570,0
1571,1
1572,1
1573,0
1574,0
1575,0
1576,1
1577,1
1578,0
1579,0
1580,1
1581,0
1582,0
1583,1
1584,0
1585,1
1586,1
1587,1
1588,0
1589,1
1590,1
1591,0
1592,1
1593,1
1594,1
1595,0
1596,1
1597,1
1598,0
1599,1
1600,0
1601,0
1602,1
1603,0
1604,1
1605,1
1606,0
1607,0
1608,1
1609,0
1610,0
1611,1
1612,1
1613,0
1614,0
1615,1
1616,0
1617,1
1618,1
1619,1
1620,1
1621,0
1622,1
1623,1
1624,1
1625,1
1626,0
1627,1
1628,0
1629,0
1630,1
1631,1
1632,0
1633,1
1634,1
1635,1
1636,0
1637,0
1638,1
1639,0
1640,1
1641,1
1642,1
1643,0
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,0
1654,0
1655,0
1656,1
1657,0
1658,1
1659,1
1660,0
1661,1
1662,1
1663,1
1664,1
1665,0
1666,1
1667,1
1668,0
1669,1
1670,1
1671,0
1672,1
1673,1
1674,0
1675,1
1676,1
1677,1
1678,1
1679,0
1680,1
1681,0
1682,0
1683,1
1684,0
1685,0
1686,1
1687,1
1688,1
1689,1
1690,0
1691,1
1692,1
1693,1
1694,1
1695,0
1696,0
1697,1
1698,1
1699,0
1700,1
1701,1
1702,0
1703,0
1704,1
1705,0
1706,1
1707,1
1708,1
1709,1
1710,1
1711,1
1712,0
1713,0
1714,0
1715,1
1716,0
1717,1
1718,1
1719,0
1720,1
1721,1
1722,1
1723,0
1724,1
1725,1
1726,1
1727,1
1728,0
1729,0
1730,0
1731,1
1732,1
1733,0
1734,0
1735,0
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,0
1744,1
1745,0
1746,1
1747,1
1748,1
1749,0
1750,1
1751,1
1752,0
1753,1
1754,1
1755,1
1756,1
1757,1
1758,1
1759,1
1760,1
1761,1
1762,0
1763,0
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,0
1787,0
1788,1
1789,1
1790,1
1791,1
1792,0
1793,1
1794,0
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,1
1802,0
1803,1
1804,0
1805,1
1806,1
1807,0
1808,1
1809,1
1810,0
1811,1
1812,1
1813,1
1814,0
1815,0
1816,1
1817,0
1818,1
1819,0
1820,0
1821,1
1822,0
1823,1
1824,0
1825,1
1826,0
1827,1
1828,1
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,0
1837,0
1838,1
1839,1
1840,1
1841,0
1842,1
1843,0
1844,1
1845,1
1846,0
1847,1
1848,0
1849,1
1850,1
1851,0
1852,1
1853,0
1854,1
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,0
1864,1
1865,1
1866,1
1867,1
1868,0
1869,1
1870,0
1871,1
1872,1
1873,1
1874,1
1875,1
1876,1
1877,0
1878,0
1879,0
1880,0
1881,1
1882,0
1883,0
1884,1
1885,1
1886,1
1887,1
1888,1
1889,1
1890,1
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,1
1899,0
1900,1
1901,1
1902,0
1903,1
1904,1
1905,1
1906,1
1907,1
1908,0
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0
1915,1
1916,1
1917,0
1918,1
1919,1
1920,0
1921,1
1922,1
1923,1
1924,1
1925,0
1926,1
1927,0
1928,0
1929,1
1930,1
1931,0
1932,0
1933,1
1934,1
1935,0
1936,0
1937,0
1938,0
1939,1
1940,1
1941,1
1942,1
1943,0
1944,0
1945,0
1946,0
1947,1
1948,1
1949,0
1950,1
1951,0
1952,1
1953,1
1954,0
1955,1
1956,1
1957,1
1958,1
1959,1
1960,1
1961,1
1962,1
1963,0
1964,1
1965,1
1966,0
1967,1
1968,0
1969,0
1970,1
1971,1
1972,1
1973,0
1974,1
1975,0
1976,1
1977,1
1978,1
1979,0
1980,0
1981,0
1982,1
1983,1
1984,1
1985,1
1986,1
1987,1
1988,1
1989,1
1990,1
1991,1
1992,0
1993,0
1994,1
1995,1
1996,0
1997,0
1998,1
1999,0
2000,0
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,0
2009,0
2010,1
2011,1
2012,1
2013,0
2014,1
2015,0
2016,0
2017,1
2018,0
2019,1
2020,0
2021,0
2022,1
2023,0
2024,1
2025,1
2026,0
2027,0
2028,1
2029,1
2030,1
2031,1
2032,1
2033,1
2034,0
2035,1
2036,0
2037,0
2038,1
2039,1
2040,1
2041,1
2042,1
2043,0
2044,1
2045,0
2046,1
2047,1
2048,1
2049,1
2050,0
2051,1
2052,0
2053,0
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,1
2067,0
2068,1
2069,1
2070,0
2071,1
2072,0
2073,0
2074,0
2075,1
2076,0
2077,1
2078,0
2079,1
2080,0
2081,1
2082,0
2083,1
2084,1
2085,1
2086,0
2087,1
2088,1
2089,1
2090,1
2091,1
2092,0
2093,0
2094,1
2095,0
2096,1
2097,1
2098,0
2099,1
2100,0
2101,0
2102,1
2103,1
2104,1
2105,1
2106,0
2107,1
2108,0
2109,1
2110,1
2111,1
2112,1
2113,0
2114,1
2115,0
2116,0
2117,0
2118,1
2119,0
2120,0
2121,0
2122,0
2123,0
2124,1
2125,1
2126,0
2127,0
2128,1
2129,1
2130,1
2131,1
2132,0
2133,1
2134,0
2135,1
2136,1
2137,1
2138,0
2139,1
2140,0
2141,0
2142,1
2143,1
2144,0
2145,0
2146,1
2147,0
2148,1
2149,1
2150,0
2151,0
2152,1
2153,0
2154,1
2155,1
2156,1
2157,1
2158,0
2159,1
2160,1
2161,1
2162,1
2163,1
2164,1
2165,0
2166,1
2167,0
2168,1
2169,0
2170,0
2171,0
2172,1
2173,1
2174,0
2175,1
2176,1
2177,1
2178,1
2179,1
2180,1
2181,1
2182,0
2183,0
2184,1
2185,0
2186,1
2187,1
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,1
2196,0
2197,0
2198,0
2199,1
2200,1
2201,1
2202,1
2203,0
2204,0
2205,0
2206,1
2207,0
2208,1
2209,1
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,0
2217,1
2218,1
2219,1
2220,1
2221,0
2222,0
2223,0
2224,1
2225,1
2226,0
2227,0
2228,1
2229,1
2230,1
2231,1
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,0
2239,0
2240,1
2241,1
2242,1
2243,1
2244,0
2245,0
2246,1
2247,1
2248,1
2249,1
2250,1
2251,1
2252,1
2253,0
2254,0
2255,1
2256,0
2257,0
2258,0
2259,1
2260,1
2261,1
2262,1
2263,0
2264,1
2265,1
2266,0
2267,1
2268,1
2269,1
2270,0
2271,0
2272,0
2273,1
2274,1
2275,1
2276,1
2277,1
2278,0
2279,0
2280,0
2281,1
2282,1
2283,1
2284,0
2285,1
2286,0
2287,1
2288,0
2289,1
2290,1
2291,0
2292,0
2293,1
2294,0
2295,0
2296,0
2297,1
2298,0
2299,1
2300,1
2301,1
2302,1
2303,0
2304,1
2305,1
2306,0
2307,0
2308,0
2309,1
2310,0
2311,0
2312,0
2313,0
2314,1
2315,0
2316,0
2317,1
2318,1
2319,0
2320,0
2321,0
2322,1
2323,1
2324,1
2325,0
2326,0
2327,1
2328,1
2329,1
2330,0
2331,1
2332,1
2333,1
2334,1
2335,0
2336,0
2337,1
2338,1
2339,0
2340,1
2341,0
2342,1
2343,1
2344,1
2345,0
2346,1
2347,0
2348,0
2349,0
2350,1
2351,0
2352,0
2353,0
2354,0
2355,0
2356,1
2357,1
2358,0
2359,0
2360,0
2361,1
2362,1
2363,0
2364,0
2365,0
2366,0
2367,1
2368,1
2369,1
2370,1
2371,1
2372,1
2373,1
2374,1
2375,0
2376,1
2377,0
2378,0
2379,1
2380,1
2381,1
2382,1
2383,0
2384,1
2385,1
2386,1
2387,1
2388,1
2389,0
2390,0
2391,1
2392,1
2393,1
2394,0
2395,1
2396,1
2397,1
2398,0
2399,1
2400,0
2401,0
2402,0
2403,0
2404,1
2405,1
2406,1
2407,1
2408,1
2409,0
2410,0
2411,1
2412,0
2413,0
2414,1
2415,1
2416,0
2417,0
2418,1
2419,1
2420,0
2421,0
2422,1
2423,1
2424,0
2425,1
2426,1
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,1
2434,1
2435,1
2436,0
2437,1
2438,1
2439,0
2440,1
2441,0
2442,1
2443,1
2444,0
2445,1
2446,0
2447,1
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,0
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,1
2465,1
2466,0
2467,0
2468,1
2469,1
2470,1
2471,0
2472,1
2473,1
2474,1
2475,1
2476,0
2477,1
2478,1
2479,1
2480,0
2481,1
2482,1
2483,0
2484,1
2485,1
2486,1
2487,1
2488,1
2489,0
2490,1
2491,1
2492,1
2493,0
2494,0
2495,1
2496,1
2497,1
2498,1
2499,0
2500,1
2501,1
2502,0
2503,0
2504,1
2505,0
2506,1
2507,1
2508,0
2509,1
2510,1
2511,1
2512,0
2513,0
2514,1
2515,1
2516,0
2517,0
2518,1
2519,0
2520,1
2521,1
2522,0
2523,1
2524,0
2525,1
2526,1
2527,0
2528,0
2529,1
2530,0
2531,1
2532,0
2533,0
2534,1
2535,1
2536,1
2537,0
2538,1
2539,1
2540,1
2541,1
2542,0
2543,0
2544,1
2545,0
2546,1
2547,0
2548,1
2549,1
2550,1
2551,1
2552,0
2553,0
2554,0
2555,0
2556,0
2557,1
2558,0
2559,0
2560,1
2561,1
2562,1
2563,1
2564,1
2565,0
2566,1
2567,0
2568,1
2569,1
2570,0
2571,1
2572,1
2573,0
2574,1
2575,1
2576,0
2577,1
2578,0
2579,1
2580,1
2581,0
2582,0
2583,0
2584,1
2585,1
2586,1
2587,1
2588,0
2589,1
2590,0
2591,0
2592,1
2593,1
2594,0
2595,0
2596,0
2597,0
2598,1
2599,1
2600,1
2601,1
2602,1
2603,1
2604,1
2605,0
2606,1
2607,1
2608,1
2609,0
2610,1
2611,0
2612,0
2613,0
2614,0
2615,1
2616,1
2617,1
2618,0
2619,0
2620,0
2621,0
2622,0
2623,1
2624,1
2625,1
2626,1
2627,0
2628,0
2629,1
2630,1
2631,1
2632,1
2633,1
2634,1
2635,1
2636,1
2637,1
2638,0
2639,1
2640,1
2641,0
2642,1
2643,1
2644,1
2645,1
2646,1
2647,1
2648,1
2649,0
2650,1
2651,0
2652,0
2653,1
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,0
2662,1
2663,0
2664,0
2665,1
2666,1
2667,0
2668,0
2669,1
2670,0
2671,0
2672,1
2673,1
2674,1
2675,0
2676,1
2677,1
2678,0
2679,0
2680,1
2681,0
2682,0
2683,1
2684,1
2685,0
2686,1
2687,1
2688,1
2689,0
2690,0
2691,1
2692,0
2693,0
2694,0
2695,1
2696,1
2697,1
2698,1
2699,1
2700,0
2701,0
2702,1
2703,0
2704,1
2705,1
2706,0
2707,0
2708,0
2709,1
2710,0
2711,0
2712,1
2713,1
2714,1
2715,1
2716,1
2717,0
2718,1
2719,0
2720,1
2721,0
2722,1
2723,1
2724,0
2725,1
2726,0
2727,1
2728,0
2729,1
2730,1
2731,1
2732,0
2733,0
2734,1
2735,1
2736,1
2737,1
2738,1
2739,0
2740,0
2741,0
2742,0
2743,0
2744,1
2745,0
2746,1
2747,0
2748,1
2749,0
2750,1
2751,0
2752,0
2753,0
2754,0
2755,0
2756,1
2757,1
2758,1
2759,0
2760,0
2761,1
2762,1
2763,1
2764,0
2765,0
2766,1
2767,0
2768,0
2769,0
2770,1
2771,1
2772,0
2773,1
2774,0
2775,1
2776,0
2777,1
2778,0
2779,0
2780,0
2781,1
2782,1
2783,1
2784,1
2785,0
2786,1
2787,0
2788,1
2789,0
2790,1
2791,1
2792,0
2793,1
2794,0
2795,1
2796,0
2797,0
2798,1
2799,1
2800,1
2801,1
2802,0
2803,0
2804,1
2805,1
2806,0
2807,1
2808,1
2809,1
2810,0
2811,0
2812,0
2813,1
2814,1
2815,0
2816,0
2817,0
2818,0
2819,1
2820,1
2821,1
2822,0
2823,0
2824,0
2825,1
2826,0
2827,0
2828,0
2829,1
2830,1
2831,1
2832,0
2833,1
2834,1
2835,1
2836,0
2837,1
2838,1
2839,1
2840,1
2841,0
2842,1
2843,0
2844,1
2845,1
2846,1
2847,1
2848,1
2849,0
2850,0
2851,1
2852,1
2853,0
2854,0
2855,1
2856,0
2857,0
2858,1
2859,1
2860,0
2861,0
2862,1
2863,1
2864,0
2865,1
2866,0
2867,0
2868,1
2869,0
2870,1
2871,0
2872,1
2873,1
2874,0
2875,1
2876,1
2877,0
2878,1
2879,0
2880,1
2881,1
2882,0
2883,1
2884,0
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,0
2900,0
2901,1
2902,0
2903,0
2904,1
2905,0
2906,0
2907,1
2908,0
2909,1
2910,1
2911,1
2912,1
2913,1
2914,0
2915,1
2916,1
2917,0
2918,1
2919,1
2920,1
2921,0
2922,1
2923,0
2924,1
2925,0
2926,1
2927,1
2928,1
2929,0
2930,0
2931,0
2932,1
2933,0
2934,1
2935,0
2936,1
2937,1
2938,1
2939,1
2940,1
2941,0
2942,0
2943,1
2944,0
2945,0
2946,0
2947,0
2948,0
2949,1
2950,1
2951,1
2952,0
2953,1
2954,1
2955,1
2956,1
2957,1
2958,1
2959,0
2960,0
2961,1
2962,0
2963,1
2964,1
2965,0
2966,0
2967,1
2968,0
2969,1
2970,1
2971,1
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,0
2979,1
2980,1
2981,1
2982,1
2983,0
2984,0
2985,1
2986,1
2987,0
2988,0
2989,1
2990,0
2991,1
2992,1
2993,1
2994,0
2995,0
2996,1
2997,0
